Sexo;Provincias;Tasas;Periodo;Total
Ambos sexos;48 Bizkaia;Tasa de empleo de la población;2022T4;51,66
Ambos sexos;48 Bizkaia;Tasa de empleo de la población;2022T3;51,88
Ambos sexos;48 Bizkaia;Tasa de empleo de la población;2022T2;51,45
Ambos sexos;48 Bizkaia;Tasa de empleo de la población;2022T1;51,80
Ambos sexos;48 Bizkaia;Tasa de empleo de la población;2021T4;51,36
Ambos sexos;48 Bizkaia;Tasa de empleo de la población;2021T3;50,25
Ambos sexos;48 Bizkaia;Tasa de empleo de la población;2021T2;48,44
Ambos sexos;48 Bizkaia;Tasa de empleo de la población;2021T1;47,01
Ambos sexos;09 Burgos;Tasa de actividad;2023T4;58,01
Ambos sexos;09 Burgos;Tasa de actividad;2023T3;57,86
Ambos sexos;09 Burgos;Tasa de actividad;2023T2;56,71
Ambos sexos;09 Burgos;Tasa de actividad;2023T1;57,77
Ambos sexos;09 Burgos;Tasa de actividad;2022T4;58,75
Ambos sexos;09 Burgos;Tasa de actividad;2022T3;59,03
Ambos sexos;09 Burgos;Tasa de actividad;2022T2;58,94
Ambos sexos;09 Burgos;Tasa de actividad;2022T1;58,91
Ambos sexos;09 Burgos;Tasa de actividad;2021T4;58,52
Ambos sexos;09 Burgos;Tasa de actividad;2021T3;58,90
Ambos sexos;09 Burgos;Tasa de actividad;2021T2;57,84
Ambos sexos;09 Burgos;Tasa de actividad;2021T1;57,29
Ambos sexos;09 Burgos;Tasa de paro de la población;2023T4;8,41
Ambos sexos;09 Burgos;Tasa de paro de la población;2023T3;6,94
Ambos sexos;09 Burgos;Tasa de paro de la población;2023T2;7,67
Ambos sexos;09 Burgos;Tasa de paro de la población;2023T1;8,27
Ambos sexos;09 Burgos;Tasa de paro de la población;2022T4;7,41
Ambos sexos;09 Burgos;Tasa de paro de la población;2022T3;6,24
Ambos sexos;09 Burgos;Tasa de paro de la población;2022T2;9,70
Ambos sexos;09 Burgos;Tasa de paro de la población;2022T1;9,94
Ambos sexos;09 Burgos;Tasa de paro de la población;2021T4;10,03
Ambos sexos;09 Burgos;Tasa de paro de la población;2021T3;9,09
Ambos sexos;09 Burgos;Tasa de paro de la población;2021T2;10,42
Ambos sexos;09 Burgos;Tasa de paro de la población;2021T1;9,88
Ambos sexos;09 Burgos;Tasa de empleo de la población;2023T4;53,13
Ambos sexos;09 Burgos;Tasa de empleo de la población;2023T3;53,84
Ambos sexos;09 Burgos;Tasa de empleo de la población;2023T2;52,36
Ambos sexos;09 Burgos;Tasa de empleo de la población;2023T1;52,99
Ambos sexos;09 Burgos;Tasa de empleo de la población;2022T4;54,39
Ambos sexos;09 Burgos;Tasa de empleo de la población;2022T3;55,34
Ambos sexos;09 Burgos;Tasa de empleo de la población;2022T2;53,23
Ambos sexos;09 Burgos;Tasa de empleo de la población;2022T1;53,06
Ambos sexos;09 Burgos;Tasa de empleo de la población;2021T4;52,64
Ambos sexos;09 Burgos;Tasa de empleo de la población;2021T3;53,55
Ambos sexos;09 Burgos;Tasa de empleo de la población;2021T2;51,81
Ambos sexos;09 Burgos;Tasa de empleo de la población;2021T1;51,64
Ambos sexos;10 Cáceres;Tasa de actividad;2023T4;53,52
Ambos sexos;10 Cáceres;Tasa de actividad;2023T3;52,04
Ambos sexos;10 Cáceres;Tasa de actividad;2023T2;53,28
Ambos sexos;10 Cáceres;Tasa de actividad;2023T1;54,18
Ambos sexos;10 Cáceres;Tasa de actividad;2022T4;52,82
Ambos sexos;10 Cáceres;Tasa de actividad;2022T3;53,64
Ambos sexos;10 Cáceres;Tasa de actividad;2022T2;54,28
Ambos sexos;10 Cáceres;Tasa de actividad;2022T1;53,61
Ambos sexos;10 Cáceres;Tasa de actividad;2021T4;54,51
Ambos sexos;10 Cáceres;Tasa de actividad;2021T3;53,75
Ambos sexos;10 Cáceres;Tasa de actividad;2021T2;53,95
Ambos sexos;10 Cáceres;Tasa de actividad;2021T1;51,56
Ambos sexos;10 Cáceres;Tasa de paro de la población;2023T4;13,96
Ambos sexos;10 Cáceres;Tasa de paro de la población;2023T3;11,71
Ambos sexos;10 Cáceres;Tasa de paro de la población;2023T2;15,19
Ambos sexos;10 Cáceres;Tasa de paro de la población;2023T1;19,67
Ambos sexos;10 Cáceres;Tasa de paro de la población;2022T4;15,41
Ambos sexos;10 Cáceres;Tasa de paro de la población;2022T3;14,71
Ambos sexos;10 Cáceres;Tasa de paro de la población;2022T2;17,78
Ambos sexos;10 Cáceres;Tasa de paro de la población;2022T1;19,14
Ambos sexos;10 Cáceres;Tasa de paro de la población;2021T4;17,64
Ambos sexos;10 Cáceres;Tasa de paro de la población;2021T3;17,44
Ambos sexos;10 Cáceres;Tasa de paro de la población;2021T2;19,07
Ambos sexos;10 Cáceres;Tasa de paro de la población;2021T1;23,58
Ambos sexos;10 Cáceres;Tasa de empleo de la población;2023T4;46,05
Ambos sexos;10 Cáceres;Tasa de empleo de la población;2023T3;45,95
Ambos sexos;10 Cáceres;Tasa de empleo de la población;2023T2;45,19
Ambos sexos;10 Cáceres;Tasa de empleo de la población;2023T1;43,52
Ambos sexos;10 Cáceres;Tasa de empleo de la población;2022T4;44,68
Ambos sexos;10 Cáceres;Tasa de empleo de la población;2022T3;45,75
Ambos sexos;10 Cáceres;Tasa de empleo de la población;2022T2;44,63
Ambos sexos;10 Cáceres;Tasa de empleo de la población;2022T1;43,35
Ambos sexos;10 Cáceres;Tasa de empleo de la población;2021T4;44,89
Ambos sexos;10 Cáceres;Tasa de empleo de la población;2021T3;44,38
Ambos sexos;10 Cáceres;Tasa de empleo de la población;2021T2;43,66
Ambos sexos;10 Cáceres;Tasa de empleo de la población;2021T1;39,40
Ambos sexos;11 Cádiz;Tasa de actividad;2023T4;53,88
Ambos sexos;11 Cádiz;Tasa de actividad;2023T3;56,19
Ambos sexos;11 Cádiz;Tasa de actividad;2023T2;55,68
Ambos sexos;11 Cádiz;Tasa de actividad;2023T1;54,73
Ambos sexos;11 Cádiz;Tasa de actividad;2022T4;53,90
Ambos sexos;11 Cádiz;Tasa de actividad;2022T3;54,40
Ambos sexos;11 Cádiz;Tasa de actividad;2022T2;55,05
Ambos sexos;11 Cádiz;Tasa de actividad;2022T1;53,14
Ambos sexos;11 Cádiz;Tasa de actividad;2021T4;55,04
Ambos sexos;11 Cádiz;Tasa de actividad;2021T3;56,73
Ambos sexos;11 Cádiz;Tasa de actividad;2021T2;55,48
Ambos sexos;11 Cádiz;Tasa de actividad;2021T1;53,41
Ambos sexos;11 Cádiz;Tasa de paro de la población;2023T4;20,82
Ambos sexos;11 Cádiz;Tasa de paro de la población;2023T3;21,38
Ambos sexos;11 Cádiz;Tasa de paro de la población;2023T2;22,09
Ambos sexos;11 Cádiz;Tasa de paro de la población;2023T1;24,96
Ambos sexos;11 Cádiz;Tasa de paro de la población;2022T4;25,02
Ambos sexos;11 Cádiz;Tasa de paro de la población;2022T3;21,11
Ambos sexos;11 Cádiz;Tasa de paro de la población;2022T2;21,70
Ambos sexos;11 Cádiz;Tasa de paro de la población;2022T1;26,30
Ambos sexos;11 Cádiz;Tasa de paro de la población;2021T4;25,94
Ambos sexos;11 Cádiz;Tasa de paro de la población;2021T3;23,16
Ambos sexos;11 Cádiz;Tasa de paro de la población;2021T2;25,55
Ambos sexos;11 Cádiz;Tasa de paro de la población;2021T1;27,05
Ambos sexos;11 Cádiz;Tasa de empleo de la población;2023T4;42,66
Ambos sexos;11 Cádiz;Tasa de empleo de la población;2023T3;44,17
Ambos sexos;11 Cádiz;Tasa de empleo de la población;2023T2;43,38
Ambos sexos;11 Cádiz;Tasa de empleo de la población;2023T1;41,07
Ambos sexos;11 Cádiz;Tasa de empleo de la población;2022T4;40,41
Ambos sexos;11 Cádiz;Tasa de empleo de la población;2022T3;42,91
Ambos sexos;11 Cádiz;Tasa de empleo de la población;2022T2;43,10
Ambos sexos;11 Cádiz;Tasa de empleo de la población;2022T1;39,16
Ambos sexos;11 Cádiz;Tasa de empleo de la población;2021T4;40,76
Ambos sexos;11 Cádiz;Tasa de empleo de la población;2021T3;43,60
Ambos sexos;11 Cádiz;Tasa de empleo de la población;2021T2;41,30
Ambos sexos;11 Cádiz;Tasa de empleo de la población;2021T1;38,96
Ambos sexos;39 Cantabria;Tasa de actividad;2023T4;54,68
Ambos sexos;39 Cantabria;Tasa de actividad;2023T3;55,76
Ambos sexos;39 Cantabria;Tasa de actividad;2023T2;55,38
Ambos sexos;39 Cantabria;Tasa de actividad;2023T1;54,21
Ambos sexos;39 Cantabria;Tasa de actividad;2022T4;54,26
Ambos sexos;39 Cantabria;Tasa de actividad;2022T3;55,65
Ambos sexos;39 Cantabria;Tasa de actividad;2022T2;54,81
Ambos sexos;39 Cantabria;Tasa de actividad;2022T1;54,32
Ambos sexos;39 Cantabria;Tasa de actividad;2021T4;54,96
Ambos sexos;39 Cantabria;Tasa de actividad;2021T3;57,13
Ambos sexos;39 Cantabria;Tasa de actividad;2021T2;55,49
Ambos sexos;39 Cantabria;Tasa de actividad;2021T1;54,31
Ambos sexos;39 Cantabria;Tasa de paro de la población;2023T4;7,48
Ambos sexos;39 Cantabria;Tasa de paro de la población;2023T3;7,48
Ambos sexos;39 Cantabria;Tasa de paro de la población;2023T2;8,12
Ambos sexos;39 Cantabria;Tasa de paro de la población;2023T1;9,29
Ambos sexos;39 Cantabria;Tasa de paro de la población;2022T4;10,34
Ambos sexos;39 Cantabria;Tasa de paro de la población;2022T3;8,61
Ambos sexos;39 Cantabria;Tasa de paro de la población;2022T2;8,17
Ambos sexos;39 Cantabria;Tasa de paro de la población;2022T1;10,53
Ambos sexos;39 Cantabria;Tasa de paro de la población;2021T4;11,52
Ambos sexos;39 Cantabria;Tasa de paro de la población;2021T3;10,04
Ambos sexos;39 Cantabria;Tasa de paro de la población;2021T2;12,43
Ambos sexos;39 Cantabria;Tasa de paro de la población;2021T1;11,88
Ambos sexos;39 Cantabria;Tasa de empleo de la población;2023T4;50,59
Ambos sexos;39 Cantabria;Tasa de empleo de la población;2023T3;51,59
Ambos sexos;39 Cantabria;Tasa de empleo de la población;2023T2;50,88
Ambos sexos;39 Cantabria;Tasa de empleo de la población;2023T1;49,17
Ambos sexos;39 Cantabria;Tasa de empleo de la población;2022T4;48,65
Ambos sexos;39 Cantabria;Tasa de empleo de la población;2022T3;50,86
Ambos sexos;39 Cantabria;Tasa de empleo de la población;2022T2;50,33
Ambos sexos;39 Cantabria;Tasa de empleo de la población;2022T1;48,60
Ambos sexos;39 Cantabria;Tasa de empleo de la población;2021T4;48,63
Ambos sexos;39 Cantabria;Tasa de empleo de la población;2021T3;51,39
Ambos sexos;39 Cantabria;Tasa de empleo de la población;2021T2;48,59
Ambos sexos;39 Cantabria;Tasa de empleo de la población;2021T1;47,86
Ambos sexos;12 Castellón/Castelló;Tasa de actividad;2023T4;55,68
Ambos sexos;12 Castellón/Castelló;Tasa de actividad;2023T3;56,75
Ambos sexos;12 Castellón/Castelló;Tasa de actividad;2023T2;56,79
Ambos sexos;12 Castellón/Castelló;Tasa de actividad;2023T1;55,88
Ambos sexos;12 Castellón/Castelló;Tasa de actividad;2022T4;55,79
Ambos sexos;12 Castellón/Castelló;Tasa de actividad;2022T3;58,07
Ambos sexos;12 Castellón/Castelló;Tasa de actividad;2022T2;57,36
Ambos sexos;12 Castellón/Castelló;Tasa de actividad;2022T1;55,93
Ambos sexos;12 Castellón/Castelló;Tasa de actividad;2021T4;56,04
Ambos sexos;12 Castellón/Castelló;Tasa de actividad;2021T3;57,60
Ambos sexos;12 Castellón/Castelló;Tasa de actividad;2021T2;58,12
Ambos sexos;12 Castellón/Castelló;Tasa de actividad;2021T1;55,55
Ambos sexos;12 Castellón/Castelló;Tasa de paro de la población;2023T4;13,97
Ambos sexos;12 Castellón/Castelló;Tasa de paro de la población;2023T3;14,06
Ambos sexos;12 Castellón/Castelló;Tasa de paro de la población;2023T2;14,37
Ambos sexos;12 Castellón/Castelló;Tasa de paro de la población;2023T1;13,84
Ambos sexos;12 Castellón/Castelló;Tasa de paro de la población;2022T4;13,58
Ambos sexos;12 Castellón/Castelló;Tasa de paro de la población;2022T3;11,79
Ambos sexos;12 Castellón/Castelló;Tasa de paro de la población;2022T2;10,55
Ambos sexos;12 Castellón/Castelló;Tasa de paro de la población;2022T1;11,84
Ambos sexos;12 Castellón/Castelló;Tasa de paro de la población;2021T4;11,19
Ambos sexos;12 Castellón/Castelló;Tasa de paro de la población;2021T3;12,54
Ambos sexos;12 Castellón/Castelló;Tasa de paro de la población;2021T2;15,20
Ambos sexos;12 Castellón/Castelló;Tasa de paro de la población;2021T1;15,86
Ambos sexos;12 Castellón/Castelló;Tasa de empleo de la población;2023T4;47,90
Ambos sexos;12 Castellón/Castelló;Tasa de empleo de la población;2023T3;48,77
Ambos sexos;12 Castellón/Castelló;Tasa de empleo de la población;2023T2;48,63
Ambos sexos;12 Castellón/Castelló;Tasa de empleo de la población;2023T1;48,15
Ambos sexos;12 Castellón/Castelló;Tasa de empleo de la población;2022T4;48,21
Ambos sexos;12 Castellón/Castelló;Tasa de empleo de la población;2022T3;51,23
Ambos sexos;12 Castellón/Castelló;Tasa de empleo de la población;2022T2;51,31
Ambos sexos;12 Castellón/Castelló;Tasa de empleo de la población;2022T1;49,31
Ambos sexos;12 Castellón/Castelló;Tasa de empleo de la población;2021T4;49,76
Ambos sexos;12 Castellón/Castelló;Tasa de empleo de la población;2021T3;50,37
Ambos sexos;12 Castellón/Castelló;Tasa de empleo de la población;2021T2;49,29
Ambos sexos;12 Castellón/Castelló;Tasa de empleo de la población;2021T1;46,73
Ambos sexos;13 Ciudad Real;Tasa de actividad;2023T4;55,28
Ambos sexos;13 Ciudad Real;Tasa de actividad;2023T3;55,80
Ambos sexos;13 Ciudad Real;Tasa de actividad;2023T2;55,65
Ambos sexos;13 Ciudad Real;Tasa de actividad;2023T1;55,34
Ambos sexos;13 Ciudad Real;Tasa de actividad;2022T4;56,13
Ambos sexos;13 Ciudad Real;Tasa de actividad;2022T3;56,20
Ambos sexos;13 Ciudad Real;Tasa de actividad;2022T2;55,64
Ambos sexos;13 Ciudad Real;Tasa de actividad;2022T1;55,39
Ambos sexos;13 Ciudad Real;Tasa de actividad;2021T4;56,37
Ambos sexos;13 Ciudad Real;Tasa de actividad;2021T3;56,58
Ambos sexos;13 Ciudad Real;Tasa de actividad;2021T2;55,87
Ambos sexos;13 Ciudad Real;Tasa de actividad;2021T1;55,25
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2023T4;16,27
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2023T3;15,28
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2023T2;15,24
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2023T1;18,24
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2022T4;20,79
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2022T3;19,39
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2022T2;17,10
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2022T1;18,28
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2021T4;16,11
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2021T3;16,29
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2021T2;18,02
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2021T1;19,99
Ambos sexos;13 Ciudad Real;Tasa de empleo de la población;2023T4;46,29
Ambos sexos;13 Ciudad Real;Tasa de empleo de la población;2023T3;47,27
Ambos sexos;13 Ciudad Real;Tasa de empleo de la población;2023T2;47,17
Ambos sexos;13 Ciudad Real;Tasa de empleo de la población;2023T1;45,25
Ambos sexos;13 Ciudad Real;Tasa de empleo de la población;2022T4;44,47
Ambos sexos;13 Ciudad Real;Tasa de empleo de la población;2022T3;45,30
Ambos sexos;13 Ciudad Real;Tasa de empleo de la población;2022T2;46,12
Ambos sexos;13 Ciudad Real;Tasa de empleo de la población;2022T1;45,27
Ambos sexos;13 Ciudad Real;Tasa de empleo de la población;2021T4;47,29
Ambos sexos;13 Ciudad Real;Tasa de empleo de la población;2021T3;47,37
Ambos sexos;13 Ciudad Real;Tasa de empleo de la población;2021T2;45,80
Ambos sexos;13 Ciudad Real;Tasa de empleo de la población;2021T1;44,20
Ambos sexos;14 Córdoba;Tasa de actividad;2023T4;56,25
Ambos sexos;14 Córdoba;Tasa de actividad;2023T3;55,38
Ambos sexos;14 Córdoba;Tasa de actividad;2023T2;56,29
Ambos sexos;14 Córdoba;Tasa de actividad;2023T1;54,89
Ambos sexos;14 Córdoba;Tasa de actividad;2022T4;54,66
Ambos sexos;14 Córdoba;Tasa de actividad;2022T3;55,52
Ambos sexos;14 Córdoba;Tasa de actividad;2022T2;55,02
Ambos sexos;14 Córdoba;Tasa de actividad;2022T1;55,77
Ambos sexos;14 Córdoba;Tasa de actividad;2021T4;57,29
Ambos sexos;14 Córdoba;Tasa de actividad;2021T3;58,23
Ambos sexos;14 Córdoba;Tasa de actividad;2021T2;57,63
Ambos sexos;14 Córdoba;Tasa de actividad;2021T1;56,98
Ambos sexos;14 Córdoba;Tasa de paro de la población;2023T4;15,43
Ambos sexos;14 Córdoba;Tasa de paro de la población;2023T3;17,89
Ambos sexos;14 Córdoba;Tasa de paro de la población;2023T2;21,81
Ambos sexos;14 Córdoba;Tasa de paro de la población;2023T1;17,77
Ambos sexos;14 Córdoba;Tasa de paro de la población;2022T4;17,66
Ambos sexos;14 Córdoba;Tasa de paro de la población;2022T3;21,93
Ambos sexos;14 Córdoba;Tasa de paro de la población;2022T2;20,67
Ambos sexos;14 Córdoba;Tasa de paro de la población;2022T1;16,85
Ambos sexos;14 Córdoba;Tasa de paro de la población;2021T4;17,35
Ambos sexos;14 Córdoba;Tasa de paro de la población;2021T3;22,92
Ambos sexos;14 Córdoba;Tasa de paro de la población;2021T2;22,64
Ambos sexos;14 Córdoba;Tasa de paro de la población;2021T1;20,07
Ambos sexos;14 Córdoba;Tasa de empleo de la población;2023T4;47,57
Ambos sexos;14 Córdoba;Tasa de empleo de la población;2023T3;45,47
Ambos sexos;14 Córdoba;Tasa de empleo de la población;2023T2;44,02
Ambos sexos;14 Córdoba;Tasa de empleo de la población;2023T1;45,13
Ambos sexos;14 Córdoba;Tasa de empleo de la población;2022T4;45,01
Ambos sexos;14 Córdoba;Tasa de empleo de la población;2022T3;43,35
Ambos sexos;14 Córdoba;Tasa de empleo de la población;2022T2;43,64
Ambos sexos;14 Córdoba;Tasa de empleo de la población;2022T1;46,37
Ambos sexos;14 Córdoba;Tasa de empleo de la población;2021T4;47,35
Ambos sexos;14 Córdoba;Tasa de empleo de la población;2021T3;44,89
Ambos sexos;14 Córdoba;Tasa de empleo de la población;2021T2;44,59
Ambos sexos;14 Córdoba;Tasa de empleo de la población;2021T1;45,54
Ambos sexos;15 Coruña, A;Tasa de actividad;2023T4;53,59
Ambos sexos;15 Coruña, A;Tasa de actividad;2023T3;53,97
Ambos sexos;15 Coruña, A;Tasa de actividad;2023T2;53,66
Ambos sexos;15 Coruña, A;Tasa de actividad;2023T1;53,34
Ambos sexos;15 Coruña, A;Tasa de actividad;2022T4;53,13
Ambos sexos;15 Coruña, A;Tasa de actividad;2022T3;54,52
Ambos sexos;15 Coruña, A;Tasa de actividad;2022T2;53,86
Ambos sexos;15 Coruña, A;Tasa de actividad;2022T1;52,91
Ambos sexos;15 Coruña, A;Tasa de actividad;2021T4;53,11
Ambos sexos;15 Coruña, A;Tasa de actividad;2021T3;52,92
Ambos sexos;15 Coruña, A;Tasa de actividad;2021T2;52,73
Ambos sexos;15 Coruña, A;Tasa de actividad;2021T1;52,22
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2023T4;8,44
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2023T3;8,15
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2023T2;9,15
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2023T1;10,69
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2022T4;10,11
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2022T3;9,50
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2022T2;10,92
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2022T1;9,96
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2021T4;10,39
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2021T3;8,29
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2021T2;11,19
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2021T1;12,70
Ambos sexos;15 Coruña, A;Tasa de empleo de la población;2023T4;49,07
Ambos sexos;15 Coruña, A;Tasa de empleo de la población;2023T3;49,57
Ambos sexos;15 Coruña, A;Tasa de empleo de la población;2023T2;48,75
Ambos sexos;15 Coruña, A;Tasa de empleo de la población;2023T1;47,64
Ambos sexos;15 Coruña, A;Tasa de empleo de la población;2022T4;47,76
Ambos sexos;15 Coruña, A;Tasa de empleo de la población;2022T3;49,34
Ambos sexos;15 Coruña, A;Tasa de empleo de la población;2022T2;47,98
Ambos sexos;15 Coruña, A;Tasa de empleo de la población;2022T1;47,64
Ambos sexos;15 Coruña, A;Tasa de empleo de la población;2021T4;47,59
Ambos sexos;15 Coruña, A;Tasa de empleo de la población;2021T3;48,54
Ambos sexos;15 Coruña, A;Tasa de empleo de la población;2021T2;46,83
Ambos sexos;15 Coruña, A;Tasa de empleo de la población;2021T1;45,59
Ambos sexos;16 Cuenca;Tasa de actividad;2023T4;57,17
Ambos sexos;16 Cuenca;Tasa de actividad;2023T3;57,34
Ambos sexos;16 Cuenca;Tasa de actividad;2023T2;56,05
Ambos sexos;16 Cuenca;Tasa de actividad;2023T1;54,63
Ambos sexos;16 Cuenca;Tasa de actividad;2022T4;55,15
Ambos sexos;16 Cuenca;Tasa de actividad;2022T3;57,06
